Date,Author,Text,label
10/19/2021 15:34,anita,"managing waste independently at home is difficult, managing waste at home independently, you know, waste produced at landfill, friends, managing waste independently at home httpstcovzbelwd",negatif
10/19/2021 15:33,alif,It will fail if the Makassar waste model has run out,negatif
10/19/2021 15:32,alfian,"Tuesday Rosmaladewi complains about Majene Regency accompanying beach clean-up action, plastic waste around Tamo Kel, Baurung Regional Government, Majene PBSPL Makassar, West Sulawesi Provincial KP Service, benefits of environmental preservation brpbapmaros actively complains about Maros httpstcoqcujdwwt",negatif
10/19/2021 15:28,dion,"hello maritime friends, order to watch out for polluted plastic waste in coastal areas of the sea, road to love the sea, psdkp base, bitung, fauna, sdkp, makassar, socialization & sticking stickers on fishing boats, South Sulawesi Island httpstcogyegktiaw",negatif
10/19/2021 15:27,accasani,"Caring for the environment Bulukumba Police Bulukumba Police are active in caring for the environment, community service, cleaning up rubbish at Pigeon Beach, Kabbulukumba, serving the country httpstcodnzabzhi",negatif
10/19/2021 15:25,sartika,Tuesday Salmiah Luhkan Makassar City Marbo Beach Kel Tallo Actively Cleaning Beaches Weighing Garbage Fishermentallo in the framework of the Maritime Love Program KKP Makassar BPSPL Facilities Head of Tallo Subdistrict Luhreporting Actively Reporting Satminkalmaros Brpbapmaros httpstcockgaxqkeg,positif
10/19/2021 15:24,kiki dewi,Wednesday Sitti Nursyamsyi Luh Makassar join bintek BCL resource person Luuhan Makassar BPSPL Topic Regulations for Catching Crab Review Marine Waste Collection Kel Tallo Luhreport Actively Luhkan Sarminkalmaros Brpbapmaros Puslatluhkp httpstcoyotppj,positif
10/19/2021 15:22,abdul ,imiki makassar gathers kg of plastic waste family gathering gusung island httpstcoppnxmm imiki familygathering gusung island imikimakassar,negatif
10/19/2021 15:20,dg nuki,"Caring for the environment, Imiki Makassar holds social service for plastic waste on Gusung Island httpstcoqjcngzj",negatif
10/19/2021 15:19,saripuddin,"pillars of bonto majannang village, students of KKN UIN Makassar like Friday, clean up trash and roadside, bonto majannang village, Sinoa sub-district, Bantaeng district, competitionbhabinkamtibmas bhabinkamtibmas httpstcobmwnznyhz",positif
10/19/2021 15:18,sapar,talakakodimpkp serda benydiktus joko sayekti babinsa keltalaka kodim pangkep marang subdistrict seklur kel talaka inspect location of clean rubbish dump on main road makassar pare lingkung laikang kel talaka kec marang pangkep district httpstcozebshiaq,positif
10/19/2021 15:18,adi,"fortunately, the Makassar City Waste Electricity Project, the Makassar City Psel electricity waste processing project, was disrupted due to the chaos between residents versus the orders of the Makassar Mayor, Makassar DPRD, Makassar City of Makassar httpstcovrktslfv",negatif
10/19/2021 15:16,ikhsan,Noisy hearing meeting gets RDP Makassar DPRD fencing body room discusses location of Psel Makassar electricity energy waste processing project monitor triggers residents reject Psel Tamalanrea location httpstcofgsetava,negatif
10/19/2021 15:12,sonii,tamalanrea psel location Makassar mayor expert team Makassar waste hand solution httpstcoppgoyy,negatif
10/19/2021 15:09,asrulah,Makassar waste conflict explains protest at Tamangapa TPA Tamangapa project,negatif
10/19/2021 15:07,couh,"commotion over Psel Makassar project, Manggala residents are excited about closing TPA Tamangapa, Makassar City Psel electricity energy waste management project is hotly contested news Pselmakassar project Pselmakassar Wargamanggala project httpstcopwabqkeja",positif
10/19/2021 15:03,awan,Wednesday Salmiah Luhkan Makasaar City Marbo Beach Kel Tallo Actively Cleaning BCL Fishing BeachesLuhBPSPL Makassar Collecting Garbage Ton Luhreport ActivelySatmingkalmaros Brpbapmaros Puslatluhkp httpstcobduifqfzdr,negatif
10/19/2021 15:03,ashari,"Salah Beach Makassar Garbage, Gather, Easy, Just Move The Community Cares About Waste, Arya Sinulingga BumnYouthEnvironmentalMovement Bumncleanup BumnForIndonesia",positif
10/19/2021 15:03,datu deng pasewang,special staff iii minister of state-owned enterprises arya sinulingga movement to clean up rubbish to encourage awareness to care for millennial communities Makassar state-owned trash company,positif
10/19/2021 15:03,apri,"Hi Millennial Electrizen PT PLN Persero Millenial BUMN Participation BUMN Environmental Movement Movement to clean up rubbish at Tanjung Bay Beach, Makassar, South Sulawesi httpstcoxtdzjdns",positif
10/19/2021 15:01,eaka,Actively close all the way to BPSPL Makassar fishermen active participation in collecting marine waste from coastal fishing villages as a form of enthusiastic support for the marine love movement program,positif
10/19/2021 14:59,nawir,"plastic waste collected from three basic locations, current data results, kg, Bitung City, kg, Palu City, kg Makassar City",negatif
10/19/2021 14:59,ramliah,hola buddymantap date of August the directorate general of marine management marine space BPSPL Makassar is actively providing technical guidance to the National Movement for Ocean Love BCL regarding managing plastic waste like location httpstcoqxuplnzo,positif
10/19/2021 14:57,jumeda,"proud of Makassar, the air quality is okay, the smell of rubbish",positif
10/19/2021 14:56,ati,Seize the Psel Project Makassar City Dirty Lobby Drama Fighting Stage Seize the Makassar City Psel Electric Energy Waste Management Project Present Drama News Seize the Pselmakassar Psel Project Seize the Kotor City Makassar httpstcooupokwisqq,negatif
10/19/2021 14:54,siah,"clean rubbish simultaneously with the police, the police, the police, the port city of Makassar, the TNI, the residents, the clean up the trash pile, the Lantamal canal, Jalan Barukang Patingalloang, Kec, the tip of Tanah Makassar City, the police, the kind heart of the police, the help of the community, the police care about the environment httpstcoplpbargz",positif
10/19/2021 14:51,normah,monday Andi Parida Luh Makassar accompanied by trash weighing location for the love of the sea program luhreport activelysatluhkansatminkalmaros brpbapmaros puslatluhkp dppkotamakassar httpstcotwppfs,positif
10/19/2021 14:51,hawani,"Indonesia's total waste has reached millions of tons, with the origin of the type of waste, food waste, leftovers, waste, wrong trigger for global heat source httpstcozaqxfltmzy smkknmakassar httpstcofamxiehpz",negatif
10/19/2021 14:46,nureini,"sbmptnfess to be honest, yes, I'm from Makassar, South Sulawesi province, it's a bit annoying, people don't comply with the traffic, throw rubbish at random, are arrogant, good at being environmentally friendly",positif
10/19/2021 14:39,anggi,"Paltiwest Yes, in Makassar, the majority of people are trash, it's a village",netral
10/19/2021 14:39,jefli,Psel Makassar Location Controversy Nunung Dasniar Orders to Review Plans City Orders Makassar City Government Change Electric Energy Waste Psel Tamalanrea Makassar Mayor Makassar Mayor Dannypomanto Nunungdasniar httpstcogfpadwlzc,negatif
10/19/2021 14:38,asmi,"Hasbi fractionrakyatid supports the Bugis tribe of Makassar, living in a dirty place full of rubbish",negatif
10/19/2021 14:29,ardiansyah,Pandawa rewards social service for handing over Makassar residents' trash httpstcodxrirxknf,positif
10/19/2021 14:11,yusuf,Pandawa rewards social service by handing over Makassar residents' trash httpstcopiqmlgtxg httpstcobjoifyw,positif
10/19/2021 14:08,ilmi,"member of the Makassar DPRD, Sahruddin, residents throw rubbish at random. Makassar City DPRD Member, Sahruddin Lingkung Selau Makassar, Makassar DPRD, Member of the Makassar DPRD, Sahruddinsaid httpstcobjbjmnipiu",negatif
10/19/2021 13:59,ippang,owner miracle whitening skin mira bio i rp thousand used house party trash Makassar South Sulawesi South Sulawesi transport httpstcotqulxma,netral
10/19/2021 13:58,johanes,"Owner Miracle Whitening Skin Mira Bio Makassar City, South Sulawesi, South Sulawesi",netral
10/19/2021 13:53,natalia,"caring for a clean environment, personnel from the Makassar Police Department, the community cleans canal trash, Jalan Andi Tonro, Makassar httpstcorbzsgmpv",positif
10/19/2021 13:49,harman,"residents complained about moving the waste management location to Tamalanrea, Makassar httpstcoeyoefzwwu",negatif
10/19/2021 13:38,yunus,"Yesterday Makassar talked about dirty rubbish in the area, I don't know what kind of condition my sister's house is in, wooeei httpstcouebyqmcrku",netral
10/19/2021 13:31,hisana,Tahu Brantas Abipraya builds solid waste processing tpst ikn builds hectares of land builds tpst core area command center kipp ikn sub-district head of abiprayabanguntpstdiikn httpstcouhcuigeh,negatif
10/19/2021 13:29,Yusri mahendra,"action to clean up Malili River rubbish, lots of rubbish from the Malili River, East Luwu Police, East Luwu High School students, Nature Love Community, Opab, make the environment clean, good police, care for the environment httpstcohdmexrtmw",positif
10/19/2021 13:18,agung,"a form of caring for the environment, the South Sulawesi Regional Police clean rubbish simultaneously, the South Sulawesi Regional Police are active in cleaning up rubbish at the same time, the region is active, like the Regional Police, creating a clean environment at the same time httpstconviptrynud",positif
10/19/2021 13:16,selendra,"fascnate asks the people of Makassar to be orderly if the rubbish is like fuck, where is all the rubbish really cool hanging out like a starbucks cpi manner like a coffee shop throw it away just tumph don't take the initiative to clean it using a tissue what a surprise",positif
10/19/2021 13:16,asep,"a form of caring for the environment, the South Sulawesi Regional Police clean rubbish simultaneously, the South Sulawesi Regional Police are active in cleaning up rubbish at the same time, the region is active, like the Regional Police, creating a clean environment at the same time httpstcownhnrjcr",positif
10/19/2021 13:15,julius,"Jakmania cleans rubbish and matches Persija Jakarta vs PSM Makassar Gelora Karno Stadium Jakarta Monday night Come on, take care of GBK Kabiners credit by Hazbi via Jakarta Terkini httpstcokauwszuo",netral
10/19/2021 13:14,byansah,"The Jakmania's sympathetic action is rubbish in the stands at the GBK stadium, Persija vs PSM Makassar match, Thejakmania Persijakarta Persija PSMMakassar Sugbk Liga httpstcojcbxklaw",positif
10/19/2021 13:13,asrul,"Mafia referee, let's support FIFA's plan to use dirty football minutes, stop and stop watching trash teams like Psmmakassar, keep playing the league, bored fuck, attack handicaps",negatif
10/19/2021 13:13,erik,altereghostt erikmen psmmakassar think you're the champion of the league goblog convoy uses a garbage truck to play begging for Instagram bonuses just lay down the grass parepare gravel have some shame asshole,negatif
10/19/2021 13:11,prayudi,"miskiy romeowalker becomes Makassar, the trash from tree pruning is in the form of leaves, twigs, neighbors don't take on the task of collecting rubbish because it's the day's rubbish, it's said that they pay for it themselves",netral
10/19/2021 13:11,jeppung,nunung dasniar highlights select location for Psel Tamalanrea orders for review of Makassar City DPRD commission members,netral
10/19/2021 13:01,syawal,"plastic waste, polluted gutter, minor side, Unhas Tamalanrea campus boundary, cottage area httpstcoiddlopo",negatif
10/19/2021 12:58,karisa,"The complex smells of rubbish, the air carries but the smell of rubbish spreads, the Makassar complex smells of rubbish",negatif
10/19/2021 12:57,yones,"wastechange Makassar waste bank partner, thks",negatif
10/19/2021 12:53,sembilu,Mayor of Paris teaches Makassar waste management,negatif
10/19/2021 12:47,sahabrina,"city ??of paris problem of piled up trash, wild rats, paris, lisa program, look at the trash, pick up a tangkasaki car httpstcohuwngt",positif
10/19/2021 12:39,alvian,asoka waste bank builds pt gadai city of makassar champion results good unit waste bank minister of forest environment httpstcotvkwvspmd,positif
10/19/2021 12:39,citra,Asoka Waste Bank Waste Bank Bina PT Gadai Kota Makassar Winner Results Waste Bank Good Unit KLHK Tuesday Sindonews News httpstcokblymtpgi,positif
10/19/2021 12:36,rajamuddin,Garbage Bank Bina Pawn Makassar Gets KLHK Price httpstcotewuif,netral
10/19/2021 12:32,saraddin,"a form of clean living environment, Paotere Police, Makassar Harbor Police, community service to clean up marine waste, Good Police httpstcooymmstxn",positif
10/19/2021 12:31,nasaruddin,weekend boarding house trash,netral
10/19/2021 12:29,afanndi,waste processing processes choose to be efficient in primitive communities in the context of waste processing's contribution,negatif
10/19/2021 12:24,rijal,#VALUE!,netral
10/19/2021 12:19,aswar,recycling inorganic waste,negatif
10/19/2021 12:10,sulfiani,accommodate the match,netral
10/19/2021 12:02,tiwi,"clean the corners of people's toll column rubbish at night, plastic rubbish",positif
10/19/2021 11:58,m.aswar,"Makassar people are aware that waste management is not easy to control, so people throw away trash wherever they want, looking for the environment",negatif
10/19/2021 11:54,doni,lots of rubbish in the city of love add watch rubbish come in throw away aware of the mountain sickness epidemic rubbish innovation hook manage rubbish business respond less plastic create a clean environment,positif
10/19/2021 11:49,awi,scattered,netral
10/19/2021 11:43,deaananda,"Makassar's waste is serious, complicated, the city of Makassar's waste management experiences problems, people are not aware enough to dispose of waste, there is a lack of infrastructure facilities for managing waste",negatif
10/19/2021 11:36,ocang,look for the environment,netral
10/19/2021 11:29,babuh,"restless, good object area, scattered rubbish piled up in a corner on the side of the road, front of a damaged shop, view of the area, trucks transporting rubbish, careless driving, careless transporting rubbish on the road, following up on orders from the city of Makassar, slum",negatif
10/19/2021 11:27,rani,"lots of rubbish thrown away which is damaged, the view of the city of Makassar smells delicious",positif
10/19/2021 11:25,benteng,"managing Makassar's bad waste, Sera's waste, Manamana's waste",negatif
10/19/2021 11:24,aksata,hand over,netral
10/19/2021 11:20,acce,aware that the public uses waste to support high-level recycling efforts,positif
10/19/2021 11:19,nasir,"Manage Makassar Waste Organize a good waste collection system, public space waste facilities, easy access, strong command, organic and non-organic waste sorting system",positif
10/19/2021 11:17,muhsyadik.spd,The city's waste management category is the point at which people neglect to throw away any rubbish,negatif
10/19/2021 11:16,reigo,disturbingly comfortable,positif
10/19/2021 11:15,nasri,rubbish dumped in a place where people are aware of the level of crowds,positif
10/19/2021 11:09,ahamad,Makassar because people are not aware of where they throw rubbish,negatif
10/19/2021 11:04,salahuddin,Makassar's rubbish smells disturbing when it rains. Select regent for roadside rubbish and rubbish solution work program,negatif
10/19/2021 10:59,ega,Makassar waste figures say it is worrying that humans care about the environment,negatif
10/19/2021 10:54,marwah,"damaged view, bad smell, low level flood, sick, looking for the environment",negatif
10/19/2021 10:54,fikram,worried about using the road to disturb the smell of the rainy season,netral
10/19/2021 10:54,nengsi,pay attention to the conscious commands of society at the immediate level of the term,positif
10/19/2021 10:53,altur,Makassar City is a serious waste management company with an effective strategy for having more capacity because the level of waste volume is a danger to the health of the Makassar community.,positif
10/19/2021 10:51,tumbur,Residents don't throw rubbish anywhere,netral
10/19/2021 10:50,yoanes,laborer,netral
10/19/2021 10:41,loyer,Yes,netral
10/19/2021 10:41,selah,"Makassar waste, Serious Sera Mirror waste, lack of public awareness, orders for waste management business, challenge management facilities, low limits, community participation, good opportunities, education, collaboration, sorting waste, recycling, less use, plastic",negatif
10/19/2021 10:41,dg tojeng,disturb,netral
10/19/2021 10:41,gd kulle,"Makassar City's annual waste volume, the Antang landfill's waste management efforts are experiencing overcapacity",negatif
10/19/2021 10:39,arifuddin,throw away any rubbish,netral
10/19/2021 10:39,sarfan,Makassar area has a lot of rubbish and people are less aware of how to dispose of rubbish,positif
10/19/2021 10:38,alfian,"Makassar city waste hooks think about basic education, mature teaching, think schools while cleaning up good city waste and directed education",positif
10/19/2021 10:37,aswin,"people are aware of throwing away any rubbish, it's best for citizens to recycle waste after using the order to throw it away",positif
10/19/2021 10:36,selembur,The negative impact on the community is that residents pass through due to severe traffic jams due to the polluted environment. Help the community throw rubbish carelessly. Have mercy on people's polluted environment,negatif
10/19/2021 10:36,narto,where?,netral
10/19/2021 10:35,ashabul,"lack of waste management, people are aware of throwing away rubbish",positif
10/19/2021 10:34,aliafa,critically concerned,netral
10/19/2021 10:33,afifa,Makassar waste control of the rainy season,negatif
10/19/2021 10:32,broto,sessajki,netral
10/19/2021 10:31,suprax,Makassar residents lack cleanliness so there is a lot of rubbish everywhere,netral
10/19/2021 10:30,aristiawan,Makassar Garbage Handle faces sharp criticism regarding landfill conditions and overcapacity Walhi believes Makassar City Government has an effective strategy for waste volume levels,positif
10/19/2021 10:29,juber,comments hook Makassar trash Makassar beach trash everywhere,netral
10/19/2021 10:28,roi sh,I hope the application has less road waste,negatif
10/19/2021 10:27,danu,lots of sera,netral
10/19/2021 10:25,sulya,Excellent,positif
10/19/2021 10:04,yape,Gera orders are ready to add more rubbish disposal to educate the public about being aware of throwing rubbish in appropriate places,positif
10/19/2021 9:54,deng jarre,optimal waste processing,negatif
10/19/2021 9:41,dewi,sera,netral
10/19/2021 8:47,puddin,"litter control, sometimes boarding house residents throw rubbish on the side of the road, beside the drain, rubbish is a nuisance, and people are not aware of keeping it clean",positif
10/19/2021 8:46,nasir,"The order urges the public to throw away any rubbish in the Makassar area due to the abundance of rubbish and the drains being blocked by flooding at the end of the order. The order is wrong, the public is aware",negatif
10/19/2021 8:27,awinnn,clean behavior in the environment of participation in orders,positif
10/19/2021 8:15,alian,bad,negatif
10/19/2021 8:15,idan,Makassar City Garbage is seriously paying attention to the production of municipal waste at the infrastructure level of the waste management system because a lot of rubbish piled up along river roads has a negative impact on the healthy environment of the community,negatif
10/19/2021 7:57,yanira,"Makassar garbage issue urges attention to real action, clean city, mirror of society that cares about the environment, consciously keeps it completely clean, implements dumping of rubbish, roads, markets, rivers, challenges waste management",positif
10/19/2021 7:55,revi,Makassar waste is a crucial issue. Pay attention to quick action on landfilling. Makassar city's waste management system is owned by people who are not aware enough to dispose of waste in places where waste sorting facilities are minimal. Conditions,negatif
10/19/2021 7:30,asrian,Makassar waste challenges direct impact on the quality of life of local communities pile up rubbish manage looking for bad air city aesthetics market location main road public area full of rubbish management constraints,negatif
10/19/2021 7:28,dialin,"Makassar's waste problem challenges city environmental management waste dumps in city corners mirror the level of infrastructure, community awareness, conditions, negative impacts, healthy environment, less comfortable, city aesthetics",positif
10/19/2021 7:19,reiil,"view of Makassar waste management, socialization of optimal organic and non-organic waste management, Makassar City Clean Service",negatif
10/19/2021 6:39,ashabuil,#VALUE!,netral
10/19/2021 6:34,astri,"I hope that the tpu trash can be used to spread cool stuff to Indonesia, the country will have enough funds to build the Makassar international stadium",positif
10/19/2021 6:25,echin,"Makassar faces the challenge of waste management at the sitting level, economic activities develop, waste management due to serious environmental flooding, polluted water and ecosystems",negatif
10/19/2021 6:20,awik,rubbish piles up in waterways due to rainy season flooding,negatif
10/19/2021 6:18,qurani,keri,netral
10/19/2021 5:49,asril,Sometimes people throw rubbish at random on empty land,negatif
10/19/2021 5:46,peler,I hope the rubbish will be piled up in a landfill,netral
10/19/2021 5:39,wapos,get trash Makassar realization see rubbish piled up roadside spot wake up rubbish ready dirty disgusted core rubbish less ready rubbish less aware of people keeping it clean got it thank you,negatif
10/19/2021 5:20,alian,aware that people throw rubbish at any level of garbage man's salary,positif
10/19/2021 5:10,novi,"Makassar rubbish and along river roads, people throw rubbish at random",negatif
10/19/2021 4:53,dyraa,Take care of trash everywhere,netral
10/19/2021 4:36,erikaa,waste emergency,negatif
10/19/2021 4:29,erika,"rubbish so that the yard will attract sick germs, it will look dirty because the air is fresh, stagnant water will prevent mosquitoes from getting blood fever in children",negatif
10/19/2021 4:25,sail,"There's a lot of rubbish and there's no awareness of sitting clean, sitting in an empty area, throwing rubbish, thinking about the human impact on the environment",positif
10/19/2021 4:09,puja,"Makassar community waste management, where do people choose to throw rubbish wherever they think about the impact of causing harm to people without throwing it away? Makassar has a large waste storage area for days and is available is narrow. Processing techniques. The smell arises and disturbs the activities of local people.",positif
10/19/2021 3:53,yhucan,Bad piled up rubbish creates danger,negatif
10/19/2021 3:50,priya,trash is slow to take on cleaning duties,negatif
10/19/2021 3:38,cici,"Makassar waste complex challenges to sit actively, dense city becomes less aware, people keep the environment clean, high contribution to city waste production, one aspect of the level of community participation, waste management, household waste sorting recycling program, strong command, waste management system, available facilities for disposal according to effective waste transport vehicles near bas education, long-term solutions, education on the impact of waste, healthy environment, young generation, regular, long-term encouragement",positif
10/19/2021 3:35,yoayenes,bad waste management,negatif
10/19/2021 3:17,yedi,Serious hands give advice to the public regarding the impact of throwing rubbish anywhere. The benefits of throwing rubbish anywhere are the benefits of society,negatif
10/19/2021 3:13,jelajah,active relationship go different can through the meaning of keeping it clean through visiting other people very much through people with serious intentions managing waste people like to clean deny the area minimal movement different people rarely rats cockroaches signs of rotten trash keep quiet aside from certain areas of Pampang also pay attention to the appeal of various areas very much so,positif
10/19/2021 3:05,gita,The public is aware of the bad impacts of throwing away any rubbish. The city of Makassar is concerned about the fact that it irritates the eyes and the smell is unpleasant for our noses. They know the negative impacts of air quality in a polluted environment.,negatif
10/19/2021 3:03,yapel,"plastic waste dominates, effective solution",positif
10/19/2021 2:58,nitalia,Hopefully the order will be consistent in managing city waste,positif
10/19/2021 2:55,repina,Hopefully the order will be consistent in managing city waste,positif
10/19/2021 2:50,nawirasya,happy environmental waste bank,positif
10/19/2021 2:49,caca,hopefully the level of environmental waste management facilities,negatif
10/19/2021 2:47,acoo,regulations on reducing plastic waste,negatif
10/19/2021 2:47,ellma,roadside rubbish is a nuisance,netral
10/19/2021 2:22,lanteli,effective waste management program,positif
10/19/2021 1:57,awalil,effective waste management program,positif
10/19/2021 1:49,kataya,regional environmental program,netral
10/19/2021 1:28,mekmeke,regulations on reducing plastic waste,negatif
10/19/2021 0:45,yoni,Collaboration between citizens with a clean environment is strong,positif
10/19/2021 0:45,lilia,please manage waste,negatif
10/19/2021 0:19,sarti,aware of the social waste of society,positif
10/19/2021 0:07,asrul,aware of the social waste of society,positif
10/19/2021 0:00,ratna,Collaboration between citizens with a clean environment is strong,positif
10/18/2021 23:54,meleea,Collaboration between citizens with a clean environment is strong,positif
10/18/2021 23:41,kodir,regulations on reducing plastic waste,negatif
10/18/2021 23:38,sulya,river waste for real action,negatif
10/18/2021 23:36,suhria,Hopefully the order will be consistent in managing city waste,positif
10/18/2021 23:34,ela,aware that low society people throw rubbish everywhere,positif
10/18/2021 22:36,tiana,Hopefully the order will be consistent in managing city waste,positif
10/18/2021 22:17,dilia,Makassar waste management program is good to help,positif
10/18/2021 21:53,azimah,I'm aware of following Hook's orders,positif
10/18/2021 21:07,apizah,Makassar's sera trash looks like we need a team of Pandavas to help clean up Makassar's trash,positif
10/18/2021 19:29,yepil,"scattered on the side of the main road for the Banyumas waste processing program, providing material point waste for market examples",negatif
10/18/2021 16:47,yorolnas,Makassar waste management is not aware of the impact of throwing rubbish carelessly around the environment,negatif
10/18/2021 16:06,naysha,waste regulates the benefits resulting from losses,negatif
10/18/2021 15:47,ardilah,disturb,netral
10/18/2021 15:33,iliyantii,waste bank further educational steps,positif
10/18/2021 14:52,fajaer,"Makassar City Waste Issues Pay Attention To Lack of Awareness Community Waste Management Infrastructure Waste Management at Makassar City Command Business on Waste Management Program Challenges to Optimum Recycling System High Volume of Wrong Results Waste Solutions Pay Attention to Public Education Mem Waste Level Solid Waste Collection Facilities Work in the Private Sector to Manage Waste organic, non-organic, benefits of waste management technology, flowering of green open spaces, steps to create a clean, environmentally friendly city, Makassar's waste management efforts require a long-term commitment from the community, private sector",negatif
10/18/2021 14:50,delaria,"Makassar's rubbish is scattered on the side of the road, disturbing people's activities with a strong smell",negatif
10/18/2021 14:44,aljaya,Garbage in Makassar is piled up on the side of the road because the smell is bad for the road,negatif
10/18/2021 14:26,nelia,"Makassar waste is a serious issue that affects the quality of the environment of city residents, the volume of waste per day is increasing or less, waste processing facilities are causing waste to disturb the risk of finding the country's air, disturbing the health of the community",negatif
10/18/2021 14:24,nofa,abundant management,positif
10/18/2021 14:20,leyena,"Makassar's complex city waste is the main factor because the population is growing rapidly, people are less aware of waste management and the limits of waste processing infrastructure",negatif
10/18/2021 14:19,nasyuton,"Makassar's rubbish is quite bad, we need to understand that people throw rubbish at random, calling for orders to provide less rubbish and less rubbish",negatif
10/18/2021 14:18,jayadi,"clean, dirty, people throw rubbish carelessly because rubbish can cause flooding",negatif
10/18/2021 14:10,ahmed,Makassar Sera Waste is comfortable caring for Sera Waste,netral
10/18/2021 14:08,yolasi,"Don't know, don't worry about placing your trash, but in areas where you throw trash anywhere on the side of the road, river flows, polluted rivers, you need to be aware of throwing away trash, it's easy to recycle, hope that Makassar city is clean, keep the trash clean and clean.",positif
10/18/2021 13:56,rini,"can relate to Makassar waste, a complex issue with wide impacts, where people are aware, ordinary people, waste, throw away waste, Makassar people's place belongs to the community, awareness, waste, create a clean, healthy environment",negatif
10/18/2021 13:45,lisa,"garbage in Makassar and people know where to throw it, sometimes they throw it on the side of the road",netral
10/18/2021 13:38,hesti,"I don't understand people's rubbish, just throw it away and clean it in the street because it smells bad",negatif
10/18/2021 13:28,noyan,"Makassar people are not aware that they throw rubbish anywhere, there are not enough rubbish bins in Makassar",negatif
10/18/2021 13:22,layuda,manage stacked hills,netral
10/18/2021 13:22,bela,"And we are aware that Makassar residents throw their rubbish everywhere, which results in rubbish all over the roads",positif
10/18/2021 13:10,nela,lack of community to keep the rubbish piled up on the road,netral
10/18/2021 13:05,royani,"look for rivers that block the groundwater process, waste, look for healthy soil",positif
10/18/2021 13:02,Innong,"get trash Makassar urges lots of rubbish dumps disrupt healthy environment, people are less aware, people throw rubbish at infrastructure boundaries, bad management, situation needs work, orders from citizens, optimal level of awareness, effective management of Makassar City's recycling system, clean and healthy",positif
10/18/2021 12:33,ramah,People are less aware of cleaning up Makassar City's rubbish dumps,positif
10/18/2021 10:58,saprah,rubbish on the road because of the negative impact of damage to sight because of the bad smell caused by flooding,negatif
10/18/2021 9:41,aryadi,"lack of facilities, inefficient waste, people are less aware of their environmental cleanliness",negatif
10/18/2021 8:52,aspri,"Makassar city waste is very bad, the TPA is challenging itself, the hectare area is over capacity, it is serious, I have researched the critical condition of the Tamangappa TPA, South Sulawesi Province orders for the proposal to build a Mamminasata regional landfill, the location of the Pattalassang sub-district head, Gowa Regency, the results of the plan, the problems, the problems, hopefully the future proposal for the Mamminasata landfill will be built quickly",negatif
10/18/2021 8:50,"aryadiProses pengangkutan sampah sering terlambat, bikin bau tidak sedap.",complicated,negatif
10/18/2021 8:50,putra,"Surprisingly, Makassar was flooded by heavy rain, the city of Makassar immediately flooded because of rubbish dumped in the river because the overflow water immediately entered the residents' residences",positif
10/18/2021 8:50,yonas,"get trash Makassar is not aware that the community is related to clean the environment, the community throws away trash and is responsible for causing illness, the danger to human life is good, the community's order is aware, carry out environmental cleanup activities",positif
10/18/2021 7:53,nuliati,Makassar waste management program is good to help,positif
10/18/2021 6:26,ardiyansyah,Makassar waste management program is good to help,positif
10/18/2021 6:17,nayaa,educational program for less plastic waste benefits,negatif
10/18/2021 5:52,asrianti,Makassar waste management program is good to help,positif
10/18/2021 5:48,ardianti,"Makassar waste management program is good, RT helps",positif
10/18/2021 5:11,ardianto,waste bank further educational steps,positif
10/18/2021 5:05,astriani,river waste for real action,negatif
10/18/2021 4:57,suratman,river waste for real action,negatif
10/18/2021 4:44,elvira,educational program for less plastic waste benefits,negatif
10/18/2021 4:27,wardani,Makassar waste management program is good to help,positif
10/18/2021 4:27,sarina,piled up trash for weeks,netral
10/18/2021 4:13,artina,effective waste management program,positif
10/18/2021 4:12,pusarthi,"plastic waste dominates, effective solution",positif
10/18/2021 3:31,alexana,society's easy trash,positif
10/18/2021 3:29,jafar,manage plastic waste,negatif
10/18/2021 3:14,anita S,people throw rubbish at random,negatif
10/18/2021 3:09,zanih,the serious command of the city's trash hand,negatif
10/18/2021 0:53,ditana,level of city waste management,negatif
10/17/2021 23:35,hartono,hopefully the level of environmental waste management facilities,negatif
10/17/2021 23:09,kuswanto,the serious command of the city's trash hand,negatif
10/17/2021 18:42,dayak,waste bank further educational steps,positif
10/17/2021 18:26,afni safutri,happy environmental waste bank,positif
10/17/2021 17:22,lalah,regulations on reducing plastic waste,negatif
10/17/2021 15:36,samsiah,happy environmental waste bank,positif
10/17/2021 14:11,kuswantoh,community recycling education program,netral
10/17/2021 14:08,alfiana,please manage waste,negatif
10/17/2021 13:47,admil,educational program for less plastic waste benefits,negatif
10/17/2021 13:24,donal,,netral
10/17/2021 13:03,muhammad,socialization of level waste recycling,negatif
10/17/2021 12:59,adam,community recycling education program,netral
10/17/2021 12:59,sena,piled up trash for weeks,netral
10/17/2021 12:59,ditana,happy environmental waste bank,positif
10/17/2021 12:50,estus,Hopefully the order will be consistent in managing city waste,positif
10/17/2021 12:49,daeng,community good waste management campaign,positif
10/17/2021 12:48,andi basok,aware that low society people throw rubbish everywhere,positif
10/17/2021 12:17,tenri,people throw rubbish at random,negatif
10/17/2021 12:16,erahnae,people throw rubbish at random,negatif
10/17/2021 12:16,ikbal,happy environmental waste bank,positif
10/17/2021 12:04,putra,piled up trash for weeks,netral
10/17/2021 12:02,asrianti qurnayati,level of city waste management,negatif
10/17/2021 11:52,fianii,Makassar waste management program is good to help,positif
