Date,Author,Text,label
10/19/2021 16:14,Muammar qadafi,"Masalah persampahan di Kota Makassar sangat parah 
paling parahnya lagii TPA Antang yang berdiri sejak tahun sudah sangat lama mungkin dari tahun 90 an dengan luas 20,8 hektar sekarang sudah over kapasitas
dan parahnya pernh ada riset menyebutkan kondisi kritis TPA Tamangappa yang sangat kritis.
Pemerintah Provinsi Sulawesi Selatan pernah mengusulkan pembangunan TPA Regional Mamminasata, berlokasi di Kecamatan Pattalassang, Kabupaten Gowa. Namun hasilnya menunjukkan bahwa rencana ini terkendala sejumlah permasalahan dan belum jadi sampai sekarang dan semogaa kedepannya pengusulan TPA di Mamminasata  cepat di bangun.",negatif
10/19/2021 16:12,Irman adha putra,Rumit untuk di jelaskan ,negatif
10/19/2021 16:12,Anjelia lino' batu ,tidak heran jika Makassar sering terjadi banjir bahkan satu kali hujan deras sebagian tempat di kota Makassar langsung banjir karna disebabkan oleh sampah yg begitu banyak Karena pembuangan sampah pada sungai yang menyebabkan air meluap dan langsung masuk pada permukiman warga ,positif
10/19/2021 16:11,Kresensia Avila Dius,Pendapat saya tentang sampah di makassar yaitu kurangnya kesadaran masyarakat terkait kebersihan lingkungan. Dan juga masyarakat membuang sampah berserakan dan tidak bertanggung jawab padahal hal itu dapat memicu banyak penyakit yang bisa membahayakan nyawa manusia. Jadi menurut saya ada baiknya pemerintah setempat harus membuat masyarakat sadar akan hal ini setidaknya dengan adakan kegiatan bersih lingkungan. ,positif
10/19/2021 16:09,raharadja,"Program pengelolaan sampah di Makassar sudah bagus, sangat membantu.
",positif
10/19/2021 16:09,abi,"Program pengelolaan sampah di Makassar sudah bagus, sangat membantu.
",positif
10/19/2021 16:09,depa,"Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
",negatif
10/19/2021 16:08,yapri,"Program pengelolaan sampah di Makassar sudah bagus, sangat membantu.
",positif
10/19/2021 16:08,rafat,"Program pengelolaan sampah di Makassar sudah bagus, di RT saya sangat membantu.
",positif
10/19/2021 16:07,yulius,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan.
",positif
10/19/2021 16:05,santiva,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata.
",negatif
10/19/2021 16:04,nasrul,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata.
",negatif
10/19/2021 16:03,leon,"Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
",negatif
10/19/2021 16:03,ronal,"Program pengelolaan sampah di Makassar sudah bagus, sangat membantu.
",positif
10/19/2021 16:01,jawi,"Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
",netral
10/19/2021 16:01,iang,"Program baru pengelolaan sampah ini cukup efektif.
",positif
10/19/2021 16:01,dian,"Sampah plastik masih mendominasi, tidak ada solusi yang efektif.
",positif
10/19/2021 15:58,dg nakir,"Tempat sampah sudah mulai banyak, ini sangat memudahkan masyarakat.
",positif
10/19/2021 15:58,yunus karbu,"Terlalu banyak sampah plastik yang tidak dikelola dengan baik.
",negatif
10/19/2021 15:47,jamal,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan.
",negatif
10/19/2021 15:46,fiank,"Pemerintah tidak serius menangani masalah sampah di kota ini.
",negatif
10/19/2021 15:45,aleh,"Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
",negatif
10/19/2021 15:45,ayu,"Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
",negatif
10/19/2021 15:34,anita,"Pemerintah tidak serius menangani masalah sampah di kota ini.
",negatif
10/19/2021 15:33,alif,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan.
",positif
10/19/2021 15:32,alfian,"Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
",positif
10/19/2021 15:28,dion,"Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.
",negatif
10/19/2021 15:27,accasani,"Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
",positif
10/19/2021 15:25,sartika,"Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
",netral
10/19/2021 15:24,kiki dewi,"Harapannya pengelolaan sampah bisa lebih baik lagi.
",negatif
10/19/2021 15:22,abdul ,"Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
",negatif
10/19/2021 15:20,dg nuki,,netral
10/19/2021 15:19,saripuddin,"Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
",negatif
10/19/2021 15:18,sapar,"Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
",netral
10/19/2021 15:18,adi,"Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
",netral
10/19/2021 15:16,ikhsan,"Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
",positif
10/19/2021 15:12,sonii,"Semoga pemerintah bisa lebih konsisten dalam mengelola sampah kota.
",positif
10/19/2021 15:09,asrulah,"Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
",positif
10/19/2021 15:07,couh,"Kesadaran masyarakat masih rendah soal buang sampah sembarangan.
",positif
10/19/2021 15:03,awan,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan.
",negatif
10/19/2021 15:03,ashari,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan.
",negatif
10/19/2021 15:03,datu deng pasewang,"Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
",positif
10/19/2021 15:03,apri,"Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
",netral
10/19/2021 15:01,eaka,"Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
",negatif
10/19/2021 14:59,nawir,"Program pengelolaan sampah di Makassar sudah bagus, sangat membantu.
",positif
10/19/2021 14:59,ramliah,"Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
",negatif
10/19/2021 14:57,jumeda,"Pengelolaan sampah di Makassar masih bisa ditingkatkan lagi.
",negatif
10/19/2021 14:56,ati,"Pengelolaan sampah di Makassar masih bisa ditingkatkan lagi.
",negatif
10/19/2021 14:54,siah,"Masih banyak sampah yang berserakan di pinggir jalan, sangat mengganggu.
",netral
10/19/2021 14:51,normah,"Harapannya pengelolaan sampah bisa lebih baik lagi di daerah saya
",negatif
10/19/2021 14:51,hawani,"Pengelolaan sampah di Makassar masih bisa ditingkatkan lagi.
",negatif
10/19/2021 14:46,nureini,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan.
",negatif
10/19/2021 14:39,anggi,"Terlalu banyak sampah plastik yang tidak dikelola dengan baik.
",negatif
10/19/2021 14:39,jefli,"Pemerintah tidak serius menangani masalah sampah di kota ini.
",negatif
10/19/2021 14:38,asmi,"Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
",positif
10/19/2021 14:29,ardiansyah,"Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
",negatif
10/19/2021 14:11,yusuf,"Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
",netral
10/19/2021 14:08,ilmi,"Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
",positif
10/19/2021 13:59,ippang,"Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
",positif
10/19/2021 13:58,johanes,"Semoga pemerintah bisa lebih konsisten dalam mengelola sampah kota.
",positif
10/19/2021 13:53,natalia,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata.
",negatif
10/19/2021 13:49,harman,"Semoga pemerintah bisa lebih konsisten dalam mengelola sampah kota.
",positif
10/19/2021 13:38,yunus,"Kerjasama warga dalam membersihkan lingkungan semakin kuat.
",positif
10/19/2021 13:31,hisana,"Program baru pengelolaan sampah ini cukup efektif.
",positif
10/19/2021 13:29,Yusri mahendra,Di lingkungan tempat saya sampah cukup banyak tetapi masih terkendali dengan adanya petugas pengankut sampah,negatif
10/19/2021 13:18,agung,"Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
",negatif
10/19/2021 13:16,selendra,"Tidak ada perubahan dalam pengelolaan sampah, tetap saja bermasalah.
",negatif
10/19/2021 13:16,asep,"Masih perlu lebih banyak program lingkungan di berbagai wilayah.
",netral
10/19/2021 13:15,julius,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap.
",positif
10/19/2021 13:14,byansah,"Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
",netral
10/19/2021 13:13,asrul,"Tempat sampah sudah mulai banyak, ini sangat memudahkan masyarakat.
",positif
10/19/2021 13:13,erik,"Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.
",negatif
10/19/2021 13:11,prayudi,"Tempat sampah sudah mulai banyak, ini sangat memudahkan masyarakat.
",positif
10/19/2021 13:11,jeppung,"Tempat sampah sudah mulai banyak, ini sangat memudahkan masyarakat.
",positif
10/19/2021 13:01,syawal,"Terlalu banyak sampah plastik yang tidak dikelola dengan baik.
",negatif
10/19/2021 12:58,karisa,"Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
",negatif
10/19/2021 12:57,yones,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap.
",positif
10/19/2021 12:53,sembilu,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan.
",negatif
10/19/2021 12:47,sahabrina,"Harapannya pengelolaan sampah bisa lebih baik lagi.
",negatif
10/19/2021 12:39,alvian,"Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
",negatif
10/19/2021 12:39,citra,"Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
",netral
10/19/2021 12:36,rajamuddin,"Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
",positif
10/19/2021 12:32,saraddin,"Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
",positif
10/19/2021 12:31,nasaruddin,"Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
",positif
10/19/2021 12:29,afanndi,"Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
",netral
10/19/2021 12:24,rijal,"Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.
",negatif
10/19/2021 12:19,aswar,"Harapannya pengelolaan sampah bisa lebih baik lagi.
",negatif
10/19/2021 12:10,sulfiani,"Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
",netral
10/19/2021 12:02,tiwi,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap.
",positif
10/19/2021 11:58,m.aswar,"Kesadaran masyarakat masih rendah soal buang sampah sembarangan.
",positif
10/19/2021 11:54,doni,"Harapannya pengelolaan sampah bisa lebih baik lagi.
",negatif
10/19/2021 11:49,awi,"Pengurangan sampah plastik mulai terlihat hasilnya.
",negatif
10/19/2021 11:43,deaananda,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata.
",negatif
10/19/2021 11:36,ocang,"Terlalu banyak sampah plastik yang tidak dikelola dengan baik.
",negatif
10/19/2021 11:29,babuh,"Pengelolaan sampah di Makassar masih bisa ditingkatkan lagi.
",negatif
10/19/2021 11:27,rani,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata.
",negatif
10/19/2021 11:25,benteng,"Pemerintah tidak serius menangani masalah sampah di kota ini.
",negatif
10/19/2021 11:24,aksata,"Pengurangan sampah plastik mulai terlihat hasilnya.
",negatif
10/19/2021 11:20,acce,"Harapannya pengelolaan sampah bisa lebih baik lagi.
",negatif
10/19/2021 11:19,nasir,"Harapannya pengelolaan sampah bisa lebih baik lagi.
",negatif
10/19/2021 11:17,muhsyadik.spd,"Program pengelolaan sampah di Makassar sudah bagus, sangat membantu.
",positif
10/19/2021 11:16,reigo,"Dengan adanya bank sampah, kami merasa lebih terdorong untuk menjaga lingkungan.
",negatif
10/19/2021 11:15,nasri,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan.
",negatif
10/19/2021 11:09,ahamad,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan.
",negatif
10/19/2021 11:04,salahuddin,"Harapannya pengelolaan sampah bisa lebih baik lagi.
",negatif
10/19/2021 10:59,ega,"Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.
",negatif
10/19/2021 10:54,marwah,"Kerjasama warga dalam membersihkan lingkungan semakin kuat.
",positif
10/19/2021 10:54,fikram,"Kesadaran masyarakat masih rendah soal buang sampah sembarangan.
",positif
10/19/2021 10:54,nengsi,"Semoga pemerintah bisa lebih konsisten dalam mengelola sampah kota.
",positif
10/19/2021 10:53,altur,"Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
",positif
10/19/2021 10:51,tumbur,"Kerjasama warga dalam membersihkan lingkungan semakin kuat.
",positif
10/19/2021 10:50,yoanes,"Tempat sampah sudah mulai banyak, ini sangat memudahkan masyarakat.
",positif
10/19/2021 10:41,loyer,"Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
",netral
10/19/2021 10:41,selah,"Masih banyak sampah yang berserakan di pinggir jalan, sangat mengganggu.
",netral
10/19/2021 10:41,dg tojeng,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan.
",negatif
10/19/2021 10:41,gd kulle,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata.
",negatif
10/19/2021 10:39,arifuddin,"Program baru pengelolaan sampah ini cukup efektif.
",positif
10/19/2021 10:39,sarfan,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan.
",negatif
10/19/2021 10:38,alfian,"Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
",negatif
10/19/2021 10:37,aswin,"Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
",negatif
10/19/2021 10:36,selembur,"Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
",negatif
10/19/2021 10:36,narto,"Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
",positif
10/19/2021 10:35,ashabul,"Program baru pengelolaan sampah ini cukup efektif.
",positif
10/19/2021 10:34,aliafa,"Pengelolaan sampah di Makassar masih bisa ditingkatkan lagi.
",negatif
10/19/2021 10:33,afifa,"Harapannya pengelolaan sampah bisa lebih baik lagi.
",negatif
10/19/2021 10:32,broto,"Pengurangan sampah plastik mulai terlihat hasilnya.
",negatif
10/19/2021 10:31,suprax,"Tidak ada perubahan dalam pengelolaan sampah, tetap saja bermasalah.
",negatif
10/19/2021 10:30,aristiawan,"Semoga pemerintah bisa lebih konsisten dalam mengelola sampah kota.
",positif
10/19/2021 10:29,juber,"Masih banyak sampah yang berserakan di pinggir jalan, sangat mengganggu.
",netral
10/19/2021 10:28,roi sh,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap.
",positif
10/19/2021 10:27,danu,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan.
",negatif
10/19/2021 10:25,sulya,"Sampah plastik masih mendominasi, tidak ada solusi yang efektif.
",positif
10/19/2021 10:04,yape,"Kesadaran masyarakat masih rendah soal buang sampah sembarangan.
",positif
10/19/2021 9:54,deng jarre,"Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
",positif
10/19/2021 9:41,dewi,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata.
",negatif
10/19/2021 8:47,puddin,"Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
",negatif
10/19/2021 8:46,nasir,"Tidak ada perubahan dalam pengelolaan sampah, tetap saja bermasalah.
",negatif
10/19/2021 8:27,awinnn,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata.
",negatif
10/19/2021 8:15,alian,"Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.

",negatif
10/19/2021 8:15,idan,"Masih banyak sampah yang berserakan di pinggir jalan, sangat mengganggu.

",netral
10/19/2021 7:57,yanira,"Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
",positif
10/19/2021 7:55,revi,"Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
",negatif
10/19/2021 7:30,asrian,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan.
",positif
10/19/2021 7:28,dialin,"Kesadaran masyarakat masih rendah soal buang sampah sembarangan.
",positif
10/19/2021 7:19,reiil,"Pemerintah tidak serius menangani masalah sampah di kota ini.
",negatif
10/19/2021 6:39,ashabuil,"Masih perlu lebih banyak program lingkungan di berbagai wilayah.
",netral
10/19/2021 6:34,astri,"Kesadaran masyarakat masih rendah soal buang sampah sembarangan.
",positif
10/19/2021 6:25,echin,"Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
",positif
10/19/2021 6:20,awik,"Sampah plastik masih mendominasi, tidak ada solusi yang efektif.
",positif
10/19/2021 6:18,qurani,"Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
",positif
10/19/2021 5:49,asril,"Terlalu banyak sampah plastik yang tidak dikelola dengan baik.
",negatif
10/19/2021 5:46,peler,"Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
",positif
10/19/2021 5:39,wapos,"Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
",positif
10/19/2021 5:20,alian,"Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
",positif
10/19/2021 5:10,novi,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan.
",positif
10/19/2021 4:53,dyraa,"Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
",netral
10/19/2021 4:36,erikaa,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan.
",positif
10/19/2021 4:29,erika,"Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
",negatif
10/19/2021 4:25,sail,"Harapannya pengelolaan sampah bisa lebih baik lagi.
",negatif
10/19/2021 4:09,puja,"Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
",netral
10/19/2021 3:53,yhucan,"Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
",positif
10/19/2021 3:50,priya,"Sampah plastik masih mendominasi, tidak ada solusi yang efektif.
",positif
10/19/2021 3:38,cici,"Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
",netral
10/19/2021 3:35,yoayenes,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan.
",positif
10/19/2021 3:17,yedi,"Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
",negatif
10/19/2021 3:13,jelajah,"Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
",negatif
10/19/2021 3:05,gita,"Kesadaran masyarakat masih rendah soal buang sampah sembarangan.
",positif
10/19/2021 3:03,yapel,"Harapannya pengelolaan sampah bisa lebih baik lagi.
",negatif
10/19/2021 2:58,nitalia,"Program pengelolaan sampah di Makassar sudah bagus, sangat membantu.
",positif
10/19/2021 2:55,repina,"Program pengelolaan sampah di Makassar sudah bagus, sangat membantu.
",positif
10/19/2021 2:50,nawirasya,"Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
",negatif
10/19/2021 2:49,caca,"Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
",netral
10/19/2021 2:47,acoo,"Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
",netral
10/19/2021 2:47,ellma,"Semoga pemerintah bisa lebih konsisten dalam mengelola sampah kota.
",positif
10/19/2021 2:22,lanteli,"Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
",positif
10/19/2021 1:57,awalil,"Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
",negatif
10/19/2021 1:49,kataya,"Pemerintah tidak serius menangani masalah sampah di kota ini.
",negatif
10/19/2021 1:28,mekmeke,"Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
",positif
10/19/2021 0:45,yoni,"Kesadaran masyarakat masih rendah soal buang sampah sembarangan.
",positif
10/19/2021 0:45,lilia,"Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
",negatif
10/19/2021 0:19,sarti,"Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
",negatif
10/19/2021 0:07,asrul,"Pengurangan sampah plastik mulai terlihat hasilnya.
",negatif
10/19/2021 0:00,ratna,"Pengurangan sampah plastik mulai terlihat hasilnya.
",negatif
10/18/2021 23:54,meleea,"Harapannya pengelolaan sampah bisa lebih baik lagi.
",negatif
10/18/2021 23:41,kodir,"Semoga pemerintah bisa lebih konsisten dalam mengelola sampah kota.
",positif
10/18/2021 23:38,sulya,"Harapannya pengelolaan sampah bisa lebih baik lagi.
",negatif
10/18/2021 23:36,suhria,"Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
",positif
10/18/2021 23:34,ela,"Masih banyak sampah yang berserakan di pinggir jalan, sangat mengganggu.
",netral
10/18/2021 22:36,tiana,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap.
",positif
10/18/2021 22:17,dilia,"Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
",negatif
10/18/2021 21:53,azimah,"Tidak ada perubahan dalam pengelolaan sampah, tetap saja bermasalah.
",negatif
10/18/2021 21:07,apizah,"Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
",negatif
10/18/2021 19:29,yepil,"Tidak ada perubahan dalam pengelolaan sampah, tetap saja bermasalah.
",negatif
10/18/2021 16:47,yorolnas,"Pengurangan sampah plastik mulai terlihat hasilnya.
",negatif
10/18/2021 16:06,naysha,"Masih banyak sampah yang berserakan di pinggir jalan, sangat mengganggu.
",netral
10/18/2021 15:47,ardilah,"Kampanye pengelolaan sampah sangat bagus untuk masyarakat.
",positif
10/18/2021 15:33,iliyantii,"Perlu lebih banyak program edukasi tentang daur ulang di masyarakat.
",netral
10/18/2021 14:52,fajaer,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan.
",positif
10/18/2021 14:50,delaria,"Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
",negatif
10/18/2021 14:44,aljaya,"Sudah ada peningkatan dalam pengelolaan sampah di kota ini.
",negatif
10/18/2021 14:26,nelia,"Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
",negatif
10/18/2021 14:24,nofa,"Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
",positif
10/18/2021 14:20,leyena,"Program pengelolaan sampah di Makassar sudah bagus, sangat membantu.
",positif
10/18/2021 14:19,nasyuton,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan.
",negatif
10/18/2021 14:18,jayadi,"Harapannya pengelolaan sampah bisa lebih baik lagi.
",negatif
10/18/2021 14:10,ahmed,"Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.
",negatif
10/18/2021 14:08,yolasi,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap.
",positif
10/18/2021 13:56,rini,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap.
",positif
10/18/2021 13:45,lisa,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap.
",positif
10/18/2021 13:38,hesti,"Kerjasama warga dalam membersihkan lingkungan semakin kuat.
",positif
10/18/2021 13:28,noyan,"Semoga pemerintah bisa lebih konsisten dalam mengelola sampah kota.
",positif
10/18/2021 13:22,layuda,"Program baru pengelolaan sampah ini cukup efektif.
",positif
10/18/2021 13:22,bela,"Program baru pengelolaan sampah ini cukup efektif.
",positif
10/18/2021 13:10,nela,"Kerjasama warga dalam membersihkan lingkungan semakin kuat.
",positif
10/18/2021 13:05,royani,"Tempat sampah sudah mulai banyak, ini sangat memudahkan masyarakat.
",positif
10/18/2021 13:02,Innong," Menurut saya sampah di makassar masih sangat memprihatinkan terutama  di pasar, diselokan dan dikanal. Masyarakat tidak peduli akan dampak yang akan terjadi jika membuang sampah bukan pada tempatnya. Pemerintah seharusnya lebih peduli lagi dengan lingkungan kota makassar yang masih jauh dari kata bersih dari sampah. ",positif
10/18/2021 12:33,ramah,"Semoga pemerintah bisa lebih konsisten dalam mengelola sampah kota.
",positif
10/18/2021 10:58,saprah,"Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
",negatif
10/18/2021 9:41,aryadi,"Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
",negatif
10/18/2021 8:52,aspri,"Program baru pengelolaan sampah ini cukup efektif.
",positif
10/18/2021 8:50,"aryadiProses pengangkutan sampah sering terlambat, bikin bau tidak sedap.","Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap.
",positif
10/18/2021 8:50,putra,"Masalah sampah di sungai masih belum teratasi, perlu tindakan nyata.
",negatif
10/18/2021 8:50,yonas,"Kerjasama warga dalam membersihkan lingkungan semakin kuat.
",positif
10/18/2021 7:53,nuliati,"Masih banyak sampah yang berserakan di pinggir jalan, sangat mengganggu.
",netral
10/18/2021 6:26,ardiyansyah,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan.
",positif
10/18/2021 6:17,nayaa,"Pemerintah tidak serius menangani masalah sampah di kota ini.
",negatif
10/18/2021 5:52,asrianti,"Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
",positif
10/18/2021 5:48,ardianti,"Dengan adanya bank sampah, kami merasa lebih terdorong untuk menjaga lingkungan.
",negatif
10/18/2021 5:11,ardianto,"Program pengelolaan sampah di Makassar sudah bagus, sangat membantu.
",positif
10/18/2021 5:05,astriani,"Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
",negatif
10/18/2021 4:57,suratman,"Program edukasi tentang pengurangan sampah plastik sangat bermanfaat.
",negatif
10/18/2021 4:44,elvira,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan.
",positif
10/18/2021 4:27,wardani,"Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.
",negatif
10/18/2021 4:27,sarina,"Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
",netral
10/18/2021 4:13,artina,"Sampah plastik masih mendominasi, tidak ada solusi yang efektif.
",positif
10/18/2021 4:12,pusarthi,"Sampah plastik masih mendominasi, tidak ada solusi yang efektif.
",positif
10/18/2021 3:31,alexana,"Kesadaran masyarakat tentang sampah perlu terus disosialisasikan.
",positif
10/18/2021 3:29,jafar,"Banyak tumpukan sampah yang tak diangkut berminggu-minggu.
",netral
10/18/2021 3:14,anita S,"Masih banyak sampah yang berserakan di pinggir jalan, sangat mengganggu.
",netral
10/18/2021 3:09,zanih,"Pemerintah tidak serius menangani masalah sampah di kota ini.
",negatif
10/18/2021 0:53,ditana,"Tempat sampah kurang, jadi banyak orang buang sampah sembarangan.
",negatif
10/17/2021 23:35,hartono,"Masih perlu lebih banyak program lingkungan di berbagai wilayah.
",netral
10/17/2021 23:09,kuswanto,"Kesadaran masyarakat masih rendah soal buang sampah sembarangan.
",positif
10/17/2021 18:42,dayak,"Sosialisasi tentang daur ulang sampah perlu ditingkatkan.
",negatif
10/17/2021 18:26,afni safutri,"Bank sampah adalah langkah yang baik, namun perlu edukasi lanjutan.
",positif
10/17/2021 17:22,lalah,"Semoga pemerintah bisa lebih konsisten dalam mengelola sampah kota.
",positif
10/17/2021 15:36,samsiah,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap.
",positif
10/17/2021 14:11,kuswantoh,"Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
",negatif
10/17/2021 14:08,alfiana,"Semoga ada peningkatan fasilitas pengelolaan sampah di lingkungan kami.
",negatif
10/17/2021 13:47,admil,"Program pengelolaan sampah di Makassar sudah bagus, sangat membantu.
",positif
10/17/2021 13:24,donal,"Dengan adanya bank sampah, kami merasa lebih terdorong untuk menjaga lingkungan.
",negatif
10/17/2021 13:03,muhammad,"Perlu ada regulasi yang jelas untuk pengurangan sampah plastik.
",negatif
10/17/2021 12:59,adam,"Tidak ada perubahan dalam pengelolaan sampah, tetap saja bermasalah.
",negatif
10/17/2021 12:59,sena,"Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
",positif
10/17/2021 12:59,ditana,"Saya senang karena sekarang ada bank sampah di sekitar lingkungan saya.
",positif
10/17/2021 12:50,estus,"Proses pengangkutan sampah sering terlambat, bikin bau tidak sedap.
",positif
10/17/2021 12:49,daeng,"Kerjasama warga dalam membersihkan lingkungan semakin kuat.
",positif
10/17/2021 12:48,andi basok,"Dengan adanya bank sampah, kami merasa lebih terdorong untuk menjaga lingkungan.
",negatif
